
contentsid,page_s,page_e,grade,main_unit,sub_unit,contents,vsm
6e2713a6efee97bacb63e52c54f0ada0,96,96,中学3年,図形と相似,平行線と線分の比,89. 三角形と線分の比［改訂版 STEP演習 中学数学3 例題4］  \n右の図において、AB∥EF∥CD である。  \n(1) BF : FD を求めなさい。  \n(2) 線分 EF の長さを求めなさい。  \n\n解答  \n(1) 2 : 3  \n(2) \frac{{24}}{{5}} cm  \n\n(1) AB∥CD より  \n　AE : ED = AB : CD = 8 : 12 = 2 : 3  \n　AB∥EF より  \n　BF : FD = AE : ED = 2 : 3  \n\n(2) AB∥EF より  \n　AB : EF = DB : DF = (3 + 2) : 3 = 5 : 3  \n　よって 8 : EF = 5 : 3  \n　EF = \frac{{24}}{{5}} (cm) 図,
6e2713a6efee97bacb63e52c54f0ada0,97,97,中学3年,図形と相似,平行線と線分の比,90. 線分の比と図形の面積［改訂版 STEP演習 中学数学3 例題5］  \nAD∥BCである台形ABCDにおいて、対角線の交点をOとする。AD=12 cm，BC=16 cm，△BCO=48 cm²であるとき、次の図形の面積を求めなさい。  \n(1) △ABO  \n(2) △AOD  \n\n解答 (1) 36 cm²  (2) 27 cm²  \n\n(1) AD∥BCより  \n AO : OC = AD : BC = 12 : 16 = 3 : 4  \nよって、  \n △ABO : △BCO = 3 : 4  \n△ABO : 48 = 3 : 4  \n△ABO = 36 (cm²)  \n\n(2) DO : OB = AD : BC = 3 : 4  \nよって、  \n △AOD : △ABO = 3 : 4  \n△AOD : 36 = 3 : 4  \n△AOD = 27 (cm²),
6e2713a6efee97bacb63e52c54f0ada0,98,98,中学3年,図形と相似,平行線と線分の比,"91. 関数のグラフと面積の比［改訂版 STEP演習 中学数学3 例題6］\n\n右の図で、A, B は x 軸上の点、C は y 軸上の点である。また、D は点 A を通る直線と直線 BC の交点で、その座標は (2, 4) である。  \n△DAB の面積が △CAB の面積の \frac{{2}}{{3}} 倍であるとき、直線 BC の式を求めなさい。\n\n解答  \ny = -x + 6\n\n点 D から x 軸にひいた垂線と x 軸との交点を H とする。\n\n△DAB = \frac{{2}}{{3}} △CAB であるから  \n△DAB : △CAB = 2 : 3\n\nよって DB : CB = 2 : 3\n\nDH ∥ CO であるから  \nDH : CO = DB : CB = 2 : 3\n\nしたがって 4 : CO = 2 : 3  \nCO = 6\n\nよって、点 C の y 座標は 6\n\nしたがって、直線 BC の式は　y = a x + 6　とおける。\n\n直線 BC が点 (2, 4) を通ることから  \n4 = 2a + 6  \na = -1\n\nしたがって、求める式は  \ny = -x + 6 図",
6e2713a6efee97bacb63e52c54f0ada0,99,99,中学3年,図形と相似,平行線と線分の比,92. 線分上の点と比［改訂版 STEP演習 中学数学３ 例題７］  \n線分 AB 上に２点 P，Q がある。AP : PB = 1 : 2，AQ : QB = 5 : 3 であるとき，AP : PQ を求めなさい。\n\n解答　8 : 7\n\nAP : PB = 1 : 2，AQ : QB = 5 : 3 であるから  \nAP = \frac{{1}}{{1+2}}AB = \frac{{1}}{{3}}AB  \nAQ = \frac{{5}}{{5+3}}AB = \frac{{5}}{{8}}AB  \nよって  \nPQ = \frac{{5}}{{8}}AB \;-\;\frac{{1}}{{3}}AB = \frac{{7}}{{24}}AB  \nしたがって  \nAP : PQ = \frac{{1}}{{3}}AB : \frac{{7}}{{24}}AB = 8 : 7 □\n\n参考  \n1+2=3，5+3=8 であるから，3 と 8 の最小公倍数 24 に着目して，AB = 24a (a は正の数) とおく。  \n右の図より AP = 8a，AQ = 15a  \nよって，PQ = 15a − 8a = 7a であるから  \nAP : PQ = 8a : 7a = 8 : 7,
6e2713a6efee97bacb63e52c54f0ada0,100,100,中学3年,図形と相似,平行線と線分の比,93. 三角形と線分の比（補助線の利用）［改訂版　STEP演習　中学数学３　例題８］  \n右の図において、AE：EC を求めなさい。  \n\n解答　9：2  \n点Cを通り線分DFに平行にひいた直線と線分ABとの交点をGとする。  \nCG ∥ DF であるから  \nBG：GF = BC：CD = 2：1  \nよって  \nGF = \frac{{1}}{{3}} BF = \frac{{2}}{{3}}  \nFE ∥ GC であるから  \nAE：EC = AF：FG = 3：\frac{{2}}{{3}} = 9：2 □,
6e2713a6efee97bacb63e52c54f0ada0,101,101,中学3年,図形と相似,相似な立体の表面積・体積,94. 立体の切断と体積[改訂版 STEP演習 中学数学3 例題9]  \n右の図のように、1辺の長さが6cmの立方体ABCDEFGHを、4点P、Q、F、Hを通る平面で切って2つの立体に分ける。点P、Qはそれぞれ辺AD、AB上にあり、AP＝AQ＝2cmであるとき、点Aをふくむ方の立体の体積を求めなさい。  \n\n解答　52 cm³  \n\n右の図のように、3直線EA、FQ、HPの交点をOとする。  \nAQ∥EFであるから  \nOA：OE＝AQ：EF＝2：6＝1：3  \nOA：(OA＋6)＝1：3  \nOA＝3  \n\nこのとき、三角錐O−EFHの体積は  \n\frac{{1}}{{3}}\times\bigl(\frac{{1}}{{2}}\times6\times6\bigr)\times(3+6)=54  \n\n三角錐O−AQPの体積は  \n\frac{{1}}{{3}}\times\bigl(\frac{{1}}{{2}}\times2\times2\bigr)\times3=2  \n\nしたがって、求める立体の体積は  \n54−2＝52 (cm³),
6e2713a6efee97bacb63e52c54f0ada0,102,102,中学3年,図形と相似,相似な立体の表面積・体積,95. 空間図形と線分の比［改訂版　STEP演習　中学数学３　例題10］  \n正四角錐 P－ABCD において，点 E，F は，それぞれ辺 PA，PC 上の点で，PE：EA＝1：2，PF：FC＝1：1 である。点 P から底面 ABCD にひいた垂線を PH とし，３点 B，E，F を通る平面と PH との交点を G とする。  \nこのとき，PG：GH を求めなさい。\n\n解答　2：3\n\nH は正方形 ABCD の対角線 AC，BD の交点である。  \n△PAC において，２点 F，H は，それぞれ辺 CP，CA の中点であるから，中点連結定理により  \nFH∥PA ……①， FH＝\frac{{1}}{{2}}PA ……②\n\nPA＝3PE であるから，②により  \nFH＝\frac{{3}}{{2}}PE\n\n① により，PE∥FH であるから\n\nPG：GH ＝ PE：FH ＝ PE：\frac{{3}}{{2}}PE ＝2：3 □,
6e2713a6efee97bacb63e52c54f0ada0,103,103,中学3年,図形と相似,相似の利用,96. 相似な三角形の利用 [改訂版 STEP演習 中学数学3 演習問題1]  \n高さ 4.5 m の街灯 PQ の真下 Q から、12 m 離れた地点 C に向けて、A さんが秒速 1 m で歩き始めた。A さんの身長が 1.5 m であるとき、A さんの影の先端がちょうど地点 C に到達するのは、歩き始めてから何秒後か答えなさい。  \n\n解答  8秒後  \n歩き始めてから x 秒後に A さんの影の先端がちょうど地点 C に到達するとする。  \nこのとき、A さんを線分 RS とみると、SQ = x であり  \n△ CRS ∽ △ CPQ であるから  \nCS : CQ = RS : PQ  \nよって  \n(12 − x) : 12 = 1.5 : 4.5  \nこれを解いて  \nx = 8  \nしたがって 8 秒後,
6e2713a6efee97bacb63e52c54f0ada0,104,104,中学3年,図形と相似,相似な図形の面積,97. 線分の比と図形の面積［改訂版 STEP演習 中学数学3 演習問題2］  \n右の図において，DE∥BCである．△OED，△OBCの面積がそれぞれ 8 cm²，32 cm² であるとき，△ABCの面積を求めなさい．  \n\n解答 96 cm²  \nDE∥BC より △OED∽△OBC  \n面積の比は  \n　△OED:△OBC＝8:32＝1:4  \nよって，△OEDと△OBCの相似比は1:2であるから  \n　△DOE:△ECO＝DO:CO＝1:2  \nよって  \n　△ECO＝8×2＝16 (cm²)  \n同様に  \n　△DBO＝16 (cm²)  \nまた，DE∥BC より △ADE∽△ABC  \nDE:BC＝1:2 であるから，△ADEと△ABCの相似比も1:2  \nよって，△ABCの面積を x cm² とすると  \n　△ADE:△ABC＝1²:2²  \n　(x−8−16−32):x＝1:4  \n　4x−288＝x  \n　x＝96 (cm²),
6e2713a6efee97bacb63e52c54f0ada0,105,105,中学3年,図形と相似,平行線と線分の比,98. 三角形と線分の比の利用［改訂版 STEP演習 中学数学3 演習問題3］  \n平行四辺形ABCDにおいて，辺BC，CDの中点をそれぞれM，Nとし，線分AMとBD，BNとの交点をそれぞれE，Fとする．このとき，次の比を求めなさい．  \n(1) AE:EM  \n(2) AF:FM  \n(3) AE:EF:FM  \n\n解答  \n(1) 2:1  \n(2) 4:1  \n(3) 10:2:3  \n\n(1) AD∥BMであるから  \n　AE:EM = AD:BM = 2:1  \n\n(2) 直線ADと直線BNの交点をGとする．  \n　DN∥ABであるから  \n　DG:AG = DN:AB = 1:2  \n　よって AG = 2 AD  \n　AG∥BMであるから  \n　AF:FM = AG:BM  \n　　　 = 2 AD : ½ AD  \n　　　 = 4:1  \n\n(3) (1)より  \n　AE = ⅔ AM …①  \n\n(2)より  \n　AF = ⁴∕₅ AM …②  \n\n　FM = ⅕ AM  \n\n　①，②より  \n　EF = ⁴∕₅ AM – ⅔ AM  \n      = ²⁄₁₅ AM  \n\n　よって  \n　AE:EF:FM  \n   = ⅔ AM : ²⁄₁₅ AM : ⅕ AM  \n   = 10:2:3  \n\n（ただし，分数はすべて \frac{{分子}}{{分母}} の形で記すと，  \nAE = \frac{{2}}{{3}}AM  \nAF = \frac{{4}}{{5}}AM  \nFM = \frac{{1}}{{5}}AM  \nEF = \frac{{2}}{{15}}AM）,
6e2713a6efee97bacb63e52c54f0ada0,106,106,中学3年,図形と相似,平行線と線分の比,"99. 三角形と線分の比(補助線の利用)[改訂版 STEP演習 中学数学3 演習問題4]  \n右の図において, AD = 8 cm, DB = 12 cm, AE = 10 cm, DE = 9 cm, ∠ABC = ∠AED であるとき, 線分 FC の長さを求めなさい。  \n\n解答 12 cm  \n\n△ABC と △AED において  \n仮定より ∠ABC = ∠AED  \n共通な角であるから ∠BAC = ∠EAD  \nよって, 2組の角がそれぞれ等しいから  \n△ABC ∽ △AED  \nしたがって  \nAC : AD = AB : AE  \n(10 + EC) : 8 = (8 + 12) : 10  \n10 + EC = 16  \nEC = 6  \n\n同様に  \nAB : AE = BC : ED  \n(8 + 12) : 10 = BC : 9  \nBC = 18  \n\n次に, 辺 EF 上に点 G を AB//GC となるようにとる。  \nAD//GC であるから  \nAE : CE = AD : CG  \n10 : 6 = 8 : CG  \nよって  \nCG = \frac{{24}}{{5}}  \n\nまた, △FBD において, DB//GC であるから  \nFC : FB = CG : BD = \frac{{24}}{{5}} : 12 = 2 : 5  \nよって  \nFC : CB = 2 : (5−2) = 2 : 3  \nしたがって  \nFC = \frac{{2}}{{3}} CB = \frac{{2}}{{3}} × 18 = 12 (cm)",
6e2713a6efee97bacb63e52c54f0ada0,107,107,中学3年,図形と相似,相似の利用,"100. 相似な三角形の利用【改訂版 STEP演習 中学数学3 演習問題5】  \n2地点 A, B にそれぞれ高さ 5.6 m, 4 m の街灯が立っている。花子さんが地点 A から地点 B に向かって一定の速さでまっすぐ歩いたところ、5 秒後に花子さんの前後にできた2つの影の長さがどちらも 2.5 m になり、その3秒後に地点 B に着いた。このとき、次のものを求めなさい。ただし、光源は街灯の一番上にあるものとする。  \n(1) 2地点 A, B 間の距離  \n(2) 花子さんの身長  \n\n解答  \n(1) 10 m  \n(2) 1.6 m  \n\n――――――――――――――――  \n次の図のように、5秒後に花子さんが到着した地点を C とし、このときにできる影の先端をそれぞれ E, D とする。また、街灯をそれぞれ線分 PA, QB とし、花子さんを線分 RC とする。\n\n(図略)\n\n(1) 花子さんが秒速 x m で歩くとすると  \n AC = 5x m, BC = 3x m  \n △DRE は RD = RE の二等辺三角形であるから  \n  ∠ADP = ∠BEQ  \n また ∠PAD = ∠QBE = 90°  \n よって、△ADP ∽ △BEQ であるから  \n  AD : BE = AP : BQ  \n (5x + 2.5) : (3x + 2.5) = 5.6 : 4  \n これを解いて  \n  x = \frac{{5}}{{4}}  \n 求める距離は 5x + 3x = 8x (m) であるから  \n  8 × \frac{{5}}{{4}} = 10 (m)\n\n(2) BC = 3 × \frac{{5}}{{4}} = \frac{{15}}{{4}} (m)  \n RC ∥ QB であるから  \n  RC : QB = CE : BE  \n RC : 4 = 2.5 : \bigl(\frac{{15}}{{4}} + 2.5\bigr)  \n これを解いて  \n  RC = 1.6  \n よって、花子さんの身長は 1.6 m  ",
6e2713a6efee97bacb63e52c54f0ada0,108,108,中学3年,図形と相似,相似な図形の面積,"101. 線分の比と図形の面積(補助線の利用)[改訂版 STEP演習 中学数学3 演習問題6]\n\n右の図の $\triangle ABC$ において、3点 D、E、F はそれぞれ辺 AB 上、辺 BC 上、辺 CA 上の点である。  \n$BE:EC = AF:FC = 2:1,\quad AD:DB = 1:1$ であるとき、次の比を求めなさい。  \n(1) $BO:OF$  \n(2) $\triangle AOD:\triangle AOF$\n\n解答  \n(1) $3:1$  \n(2) $3:2$\n\n(1) 点 E と F を結ぶ。  \n$BE:EC = AF:FC = 2:1$ であるから $AB\parallel FE$  \n$AB:FE = (2+1):1 = 3:1$  \nよって  \n$BO:OF = AB:FE = 3:1$\n\n(2) $AD:DB = 1:1$ であるから $\triangle AOD = \triangle BOD$  \nよって  \n$\triangle AOD = \dfrac{{1}}{{2}}\triangle AOB$\n\n(1) の結果から  \n$\triangle AOB:\triangle AOF = BO:OF = 3:1$  \nよって  \n$\triangle AOF = \dfrac{{1}}{{3}}\triangle AOB$\n\nしたがって  \n$\triangle AOD:\triangle AOF = \dfrac{{1}}{{2}}\triangle AOB : \dfrac{{1}}{{3}}\triangle AOB = 3:2$",
6e2713a6efee97bacb63e52c54f0ada0,109,110,中学3年,図形と相似,平行線と線分の比,"102. 正三角形と平行線［改訂版　STEP演習　中学数学３　演習問題７］\n\n右の図のように、正三角形 OAB の辺 OA, OB 上に、それぞれ  \n$OP:PA=2:1$,  \n$OQ:QB=3:1$  \nとなる点 P, Q をとる。  \nまた、線分 PQ 上に  \n$PR:RQ=2:1$  \nとなる点 R をとり、直線 OR と辺 AB の交点を S とする。  \nさらに、点 P を通り線分 OS に平行な直線と辺 AB の交点を P′、  \n点 Q を通り線分 OS に平行な直線と辺 AB の交点を Q′ とする。  \nこのとき、次の比を求めなさい。  \n(1) $P′S:SQ′$  \n(2) $AS:SB$  \n(3) $OR:RS$  \n\n解答  \n(1) $2:1$  \n(2) $9:4$  \n(3) $13:5$ (1) $PP'\parallel RS\parallel QQ'$ であるから  \n$P'S:SQ'=PR:RQ=2:1$  \n\n(2) $PP'\parallel OS$ であるから  \n$AP':P'S=AP:PO=1:2\quad\cdots1$  \nまた、$QQ'\parallel OS$ であるから  \n$BQ':Q'S=BQ:QO=1:3\quad\cdots2$  \nここで、$SQ'=x$ とおく。  \n(1) より  \n$P'S=2x\quad\cdots3$  \n1, 3 より  \n$AP'=x\quad\cdots4$  \n2 より  \n$BQ'=\frac{{1}}{{3}}x\quad\cdots5$  \n3, 4, 5 より  \n$AS=AP'+P'S=x+2x=3x$  \n$SB=SQ'+Q'B=x+\frac{{1}}{{3}}x=\frac{{4}}{{3}}x$  \nしたがって  \n$AS:SB=3x:\frac{{4}}{{3}}x=9:4$  \n\n(3) $P'Q$ と $RS$ の交点を $T$ とする。  \n$PP'\parallel OS\parallel QQ'$ であるから、次の関係がそれぞれ成り立つ。  \n$PP':OS=AP:AO=1:3$ より  \n$PP'=\frac{{1}}{{3}}OS$  \n$RT:PP'=QR:QP=1:3$ より  \n$RT=\frac{{1}}{{3}}PP'=\frac{{1}}{{9}}OS\quad\cdots6$  \n$QQ':OS=BQ:BO=1:4$ より  \n$QQ'=\frac{{1}}{{4}}OS$  \n$TS:QQ'=P'S:P'Q=2:3$ より  \n$TS=\frac{{2}}{{3}}QQ'=\frac{{1}}{{6}}OS\quad\cdots7$  \n6, 7 より  \n$RS=RT+TS=\frac{{1}}{{9}}OS+\frac{{1}}{{6}}OS=\frac{{5}}{{18}}OS$  \n$OR=OS-RS=\frac{{13}}{{18}}OS$  \nしたがって  \n$OR:RS=\frac{{13}}{{18}}OS:\frac{{5}}{{18}}OS=13:5$",
6e2713a6efee97bacb63e52c54f0ada0,111,112,中学3年,図形と相似,三角形の相似条件と証明,"103. 正五角形の頂点を結んでできる図形［改訂版 STEP演習 中学数学3 演習問題8］  \n正五角形 ABCDE の各頂点を結んでできる右の図のような星形の図形について、次の問いに答えなさい。  \n(1) ∠ICD の大きさを求めなさい。  \n(2) 辺 CD の長さが 1 のとき、線分 AD の長さを求めなさい。  \n(3) 五角形 ABCDE と五角形 FGHIJ の面積の比を求めなさい。  \n\n解答  \n(1) 36°  \n(2) \frac{{1+\sqrt5}}{{2}}  \n(3) 2 : \bigl(7−3\sqrt5\bigr) (1)  \n正五角形の１つの内角の大きさは  \n\(180^\circ\times(5-2)\div5=108^\circ\)  \n△CDE は CD＝DE の二等辺三角形であるから  \n\(\angle ICD=(180^\circ-108^\circ)\div2=36^\circ\)  \n\n(2)  \n△ABC、△BCD、△CDE、△DEA はすべて合同な二等辺三角形である。  \nよって  \n\(\angle ACD=\angle ADC=108^\circ-36^\circ=72^\circ\)  \nまた  \n\(\angle CID=180^\circ-(36^\circ+72^\circ)=72^\circ\)  \nしたがって、△ACD と △CID は相似な二等辺三角形である。  \nまた、\(\angle IAC=\angle ACI=36^\circ\) であるから  \n\(AI=CI=1\)  \n△ACD∽△CID より  \n\(AD:CD=CD:ID\)  \nAD を \(x\) とおくと  \n\[\nx:1=1:(x-1),\qquad x^2-x-1=0\n\]\nよって  \n\[\nx=\frac{-(-1)\pm\sqrt{(-1)^2-4\times1\times(-1)}}{2\times1}\n=\frac{1\pm\sqrt{5}}{2}.\n\]\nAD＞AI より \(x>1\)。また、AD＜AE＋ED より \(x<2\)。  \nしたがって  \n\[\nx=\frac{1+\sqrt{5}}{2}\n\]\nとなるから  \n\[\nAD=\frac{1+\sqrt{5}}{2}.\n\]\n\n(3)  \n\[\nID=AD-AI=\frac{1+\sqrt{5}}{2}-1=\frac{-1+\sqrt{5}}{2}.\n\]\nAJ＝ID であるから  \n\[\nAJ=\frac{-1+\sqrt{5}}{2}.\n\]\nよって  \n\[\nIJ=AD-(AJ+ID)\n=\frac{1+\sqrt{5}}{2}\n-\Bigl(\frac{-1+\sqrt{5}}{2}+\frac{-1+\sqrt{5}}{2}\Bigr)\n=\frac{3-\sqrt{5}}{2}.\n\]\n\n五角形 FGHIJ は正五角形であるから、五角形 ABCDE と五角形 FGHIJ は相似で、その相似比は  \n\[\n1:\frac{3-\sqrt{5}}{2}=2:(3-\sqrt{5})\n\]\nしたがって、面積の比は  \n\[\n2^2:(3-\sqrt{5})^2\n=4:(14-6\sqrt{5})\n=2:(7-3\sqrt{5}).\n\]",
6e2713a6efee97bacb63e52c54f0ada0,113,113,中学3年,図形と相似,相似な立体の表面積・体積,104. 正四面体の内部にできる正八面体［改訂版 STEP演習 中学数学3 演習問題9］  \n右の図のような正四面体 ABCD があり、各辺の中点を E、F、G、H、I、J とする。6点 E、F、G、H、I、J を結ぶと正八面体ができる。もとの正四面体の体積を V、この正八面体の体積を V′ とするとき、V : V′ を求めなさい。\n\n解答 2 : 1\n\n点 E、F、G は、それぞれ辺 AB、AC、AD の中点であるから、面 EFG と面 BCD は平行である。  \nよって、正四面体 ABCD と立体 AEFG は相似で、その相似比は 2 : 1  \nしたがって、体積の比は  \n\[\n2^{3} : 1^{3} = 8 : 1\n\]  \nよって、立体 AEFG の体積は  \n\[\n\frac{{1}}{{8}}V\n\]\n\n同様にして、立体 BHJE、CIHF、DJIG の体積もそれぞれ  \n\[\n\frac{{1}}{{8}}V\n\]  \nであることがわかる。\n\nしたがって  \n\[\nV : V' = V : \bigl(V - \tfrac{{1}}{{8}}V \times 4\bigr) = V : \tfrac{{1}}{{2}}V = 2 : 1\n\],
